Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2004","2004","1000 US$","11917","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2005","2005","1000 US$","12265","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2006","2006","1000 US$","12007","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2007","2007","1000 US$","9000","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2008","2008","1000 US$","12941","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2009","2009","1000 US$","10370","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2010","2010","1000 US$","10252","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2011","2011","1000 US$","13189","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2012","2012","1000 US$","19906","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2013","2013","1000 US$","29815","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2014","2014","1000 US$","34281","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2015","2015","1000 US$","45100","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2016","2016","1000 US$","70942","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2017","2017","1000 US$","81994","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2018","2018","1000 US$","77571","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2019","2019","1000 US$","94957","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2020","2020","1000 US$","117057","A","Official figure"
"TCL","Crops and livestock products","056","Belgium","5622","Import Value","01311","Avocados","2021","2021","1000 US$","118388","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1967","1967","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1968","1968","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1969","1969","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1970","1970","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1971","1971","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1972","1972","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1975","1975","tonnes","501","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1976","1976","tonnes","555","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1977","1977","tonnes","805","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1978","1978","tonnes","850","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1979","1979","tonnes","940","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1980","1980","tonnes","969","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1981","1981","tonnes","1055","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1982","1982","tonnes","1204","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1983","1983","tonnes","1437","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1984","1984","tonnes","1236","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1985","1985","tonnes","1436","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1986","1986","tonnes","1971","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1987","1987","tonnes","2242","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1988","1988","tonnes","1848","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1989","1989","tonnes","1890","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1990","1990","tonnes","1891","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1991","1991","tonnes","2522","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1992","1992","tonnes","2333","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1993","1993","tonnes","2579","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1994","1994","tonnes","3583","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1995","1995","tonnes","16394","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1996","1996","tonnes","16673","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1997","1997","tonnes","11733","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1998","1998","tonnes","14097","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5610","Import Quantity","01311","Avocados","1999","1999","tonnes","9478","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1966","1966","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1967","1967","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1968","1968","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1969","1969","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1970","1970","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1971","1971","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1972","1972","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1973","1973","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1974","1974","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","058","Belgium-Luxembourg","5622","Import Value","01311","Avocados","1975","1975","1000 US$","357","A","Official figure"
